,francisco_gross,data_hora,pacotuba,sao_joao,ilha_da_luz
450,199.3,2023-01-22 21:00:00,217.91,34.13,383.27
451,191.65,2023-01-22 20:00:00,220.6,34.47,374.42
452,193.56,2023-01-22 19:00:00,223.31,35.51,364.21
453,189.75,2023-01-22 18:00:00,228.77,36.57,351.27
454,193.56,2023-01-22 17:00:00,237.08,38.0,338.56
455,214.79,2023-01-22 16:00:00,251.25,40.56,323.32
456,216.75,2023-01-22 15:00:00,277.72,43.21,304.41
457,218.71,2023-01-22 14:00:00,299.16,45.54,282.17
458,232.55,2023-01-22 13:00:00,318.14,47.93,258.25
459,232.55,2023-01-22 12:00:00,340.98,49.96,240.07
460,248.6,2023-01-22 11:00:00,364.56,51.2,227.14
461,246.58,2023-01-22 10:00:00,385.36,49.96,219.09
462,248.6,2023-01-22 09:00:00,399.53,47.93,213.42
463,238.54,2023-01-22 08:00:00,406.71,44.76,208.94
464,234.54,2023-01-22 07:00:00,406.71,41.31,204.5
465,214.79,2023-01-22 06:00:00,399.53,38.36,202.29
466,230.56,2023-01-22 05:00:00,385.36,36.21,200.1
467,236.54,2023-01-22 03:00:00,357.75,34.47,195.75
468,185.97,2023-01-22 02:00:00,334.38,34.82,193.59
469,152.74,2023-01-22 01:00:00,299.16,34.13,190.38
470,131.48,2023-01-22 00:00:00,257.02,22.84,188.25
471,122.85,2023-01-21 23:00:00,257.02,22.55,184.02
472,117.74,2023-01-21 22:00:00,119.02,22.55,179.84
473,116.04,2023-01-21 21:00:00,113.03,23.12,176.74
474,112.68,2023-01-21 18:00:00,107.19,25.76,170.6
475,111.0,2023-01-21 17:00:00,109.12,26.67,169.59
476,107.67,2023-01-21 16:00:00,109.12,27.9,168.58
477,101.08,2023-01-21 15:00:00,111.07,29.48,166.57
478,101.08,2023-01-21 14:00:00,113.03,30.45,165.57
479,101.08,2023-01-21 13:00:00,115.01,30.45,163.57
480,99.45,2023-01-21 12:00:00,115.01,29.48,163.57
481,99.45,2023-01-21 11:00:00,117.01,24.86,163.57
482,101.08,2023-01-21 10:00:00,117.01,19.55,164.57
483,99.45,2023-01-21 09:00:00,117.01,17.49,166.57
484,101.08,2023-01-21 08:00:00,115.01,16.02,167.57
485,99.45,2023-01-21 07:00:00,111.07,15.31,169.59
486,101.08,2023-01-21 06:00:00,111.07,14.61,171.62
487,101.08,2023-01-21 05:00:00,111.07,14.61,173.66
488,101.08,2023-01-21 04:00:00,111.07,14.61,174.68
489,101.08,2023-01-21 03:00:00,111.07,14.61,175.71
490,101.08,2023-01-21 02:00:00,111.07,14.38,177.77
491,101.08,2023-01-21 01:00:00,111.07,13.93,180.88
492,94.6,2023-01-21 00:00:00,111.07,13.7,184.02
493,92.99,2023-01-20 23:00:00,113.03,13.7,187.19
494,94.6,2023-01-20 21:00:00,107.19,14.15,189.31
495,92.99,2023-01-20 20:00:00,103.38,14.61,189.31
496,94.6,2023-01-20 19:00:00,107.19,15.07,189.31
497,97.83,2023-01-20 18:00:00,115.01,15.31,188.25
498,107.67,2023-01-20 17:00:00,119.02,15.54,188.25
499,106.02,2023-01-20 16:00:00,113.03,14.84,185.07
500,107.67,2023-01-20 15:00:00,119.02,15.31,184.02
501,99.45,2023-01-20 14:00:00,123.09,15.54,181.93
502,94.6,2023-01-20 13:00:00,127.23,16.02,179.84
503,107.67,2023-01-20 12:00:00,129.32,16.5,177.77
504,121.14,2023-01-20 11:00:00,133.55,17.49,175.71
505,121.14,2023-01-20 10:00:00,135.69,18.25,173.66
506,128.01,2023-01-20 09:00:00,137.85,19.02,171.62
507,129.74,2023-01-20 08:00:00,137.85,20.08,169.59
508,129.74,2023-01-20 07:00:00,137.85,20.89,166.57
509,129.74,2023-01-20 06:00:00,133.55,21.44,163.57
510,129.74,2023-01-20 04:00:00,133.55,19.55,158.64
511,129.74,2023-01-20 03:00:00,137.85,18.25,158.64
512,129.74,2023-01-20 02:00:00,137.85,17.49,158.64
513,129.74,2023-01-20 01:00:00,137.85,16.5,159.62
514,129.74,2023-01-20 00:00:00,123.09,15.54,159.62
515,129.74,2023-01-19 23:00:00,115.01,14.84,160.6
516,129.74,2023-01-19 22:00:00,109.12,14.38,160.6
517,129.74,2023-01-19 21:00:00,105.28,14.15,160.6
518,129.74,2023-01-19 20:00:00,101.5,13.93,160.6
519,131.48,2023-01-19 19:00:00,99.63,13.7,160.6
520,133.22,2023-01-19 18:00:00,95.95,13.7,158.64
521,117.74,2023-01-19 17:00:00,95.95,13.7,157.66
522,111.0,2023-01-19 16:00:00,95.95,13.93,156.69
523,107.67,2023-01-19 15:00:00,97.78,14.38,155.71
524,106.02,2023-01-19 14:00:00,99.63,14.61,155.71
525,107.67,2023-01-19 13:00:00,101.5,14.84,154.74
526,107.67,2023-01-19 12:00:00,103.38,15.31,154.74
527,106.02,2023-01-19 11:00:00,109.12,15.78,154.74
528,106.02,2023-01-19 10:00:00,109.12,16.02,154.74
529,106.02,2023-01-19 09:00:00,109.12,16.75,154.74
530,106.02,2023-01-19 08:00:00,111.07,17.49,154.74
531,106.02,2023-01-19 07:00:00,109.12,18.25,154.74
532,106.02,2023-01-19 05:00:00,111.07,18.25,152.81
533,106.02,2023-01-19 03:00:00,109.12,12.61,148.98
534,107.67,2023-01-19 00:00:00,105.28,11.97,138.69
535,106.02,2023-01-18 22:00:00,101.5,11.97,130.53
536,107.67,2023-01-18 21:00:00,99.63,12.18,128.75
537,107.67,2023-01-18 14:00:00,68.85,13.93,125.22
538,107.67,2023-01-18 13:00:00,70.42,14.15,125.22
539,106.02,2023-01-18 12:00:00,73.61,14.61,126.1
540,107.67,2023-01-18 11:00:00,75.23,15.07,126.1
541,83.49,2023-01-18 09:00:00,80.19,16.26,126.1
542,71.22,2023-01-18 08:00:00,81.87,16.99,126.98
543,71.22,2023-01-18 07:00:00,81.87,18.25,126.98
544,71.22,2023-01-18 04:00:00,75.23,14.38,126.98
545,77.3,2023-01-18 00:00:00,76.87,11.76,127.86
546,78.84,2023-01-17 15:00:00,70.42,11.55,131.43
547,77.3,2023-01-17 11:00:00,80.19,11.76,135.04
548,78.84,2023-01-17 00:00:00,78.52,11.76,142.39
549,85.06,2023-01-16 20:00:00,73.61,11.97,147.09
550,86.63,2023-01-16 18:00:00,70.42,12.18,148.98
551,86.63,2023-01-16 16:00:00,72.01,12.18,149.94
552,85.06,2023-01-16 12:00:00,87.03,12.18,151.85
553,86.63,2023-01-16 10:00:00,90.55,12.39,152.81
554,86.63,2023-01-16 07:00:00,94.13,12.39,157.66
555,89.8,2023-01-16 06:00:00,92.33,12.39,159.62
556,92.99,2023-01-16 02:00:00,83.57,12.61,166.57
557,94.6,2023-01-16 00:00:00,81.87,12.61,167.57
558,89.8,2023-01-15 18:00:00,88.78,13.04,166.57
559,102.72,2023-01-15 06:00:00,95.95,13.7,187.19
560,97.83,2023-01-15 02:00:00,95.95,13.93,190.38
561,99.45,2023-01-15 01:00:00,99.63,14.15,191.45
562,99.45,2023-01-15 00:00:00,105.28,14.15,192.52
563,99.45,2023-01-14 21:00:00,105.28,14.38,194.67
564,114.36,2023-01-14 08:00:00,123.09,16.02,210.05
565,116.04,2023-01-14 00:00:00,115.01,16.75,227.14
566,122.85,2023-01-13 16:00:00,121.05,17.74,242.46
567,121.14,2023-01-13 11:00:00,148.87,19.29,253.34
568,129.74,2023-01-13 06:00:00,164.97,20.35,254.56
569,129.74,2023-01-13 01:00:00,162.62,21.16,261.96
570,131.48,2023-01-13 00:00:00,162.62,21.71,265.7
571,143.79,2023-01-12 18:00:00,153.39,20.08,292.54
572,145.57,2023-01-12 16:00:00,167.33,20.08,292.54
573,145.57,2023-01-12 15:00:00,174.52,19.81,292.54
574,159.99,2023-01-12 09:00:00,209.92,19.55,296.47
575,176.58,2023-01-12 06:00:00,204.67,20.08,308.42
576,176.58,2023-01-12 01:00:00,194.37,20.89,347.01
577,176.58,2023-01-12 00:00:00,202.08,20.35,356.99
578,163.64,2023-01-11 20:00:00,220.6,20.35,404.32
579,178.45,2023-01-11 17:00:00,237.08,21.16,430.59
580,191.65,2023-01-11 13:00:00,318.14,22.27,435.3
581,300.35,2023-01-11 01:00:00,299.16,28.85,296.47
582,298.24,2023-01-11 00:00:00,257.02,30.13,292.54
583,240.54,2023-01-10 19:00:00,181.84,33.11,283.45
584,140.24,2023-01-10 00:00:00,207.29,28.85,415.04
585,205.08,2023-01-09 11:00:00,308.58,38.0,498.81
586,212.84,2023-01-09 10:00:00,321.36,39.09,508.94
587,224.62,2023-01-09 09:00:00,327.84,39.82,517.46
588,224.62,2023-01-09 08:00:00,334.38,40.56,522.6
589,228.57,2023-01-09 07:00:00,337.67,41.31,526.04
590,236.54,2023-01-09 06:00:00,344.3,42.07,529.49
591,240.54,2023-01-09 05:00:00,351.0,43.59,532.95
592,246.58,2023-01-09 04:00:00,361.15,44.76,532.95
593,246.58,2023-01-09 03:00:00,371.43,46.33,536.43
594,250.63,2023-01-09 02:00:00,388.88,47.52,536.43
595,252.66,2023-01-09 01:00:00,399.53,48.33,543.4
596,254.69,2023-01-09 00:00:00,403.11,48.73,550.42
597,262.86,2023-01-08 23:00:00,399.53,49.96,561.03
598,275.22,2023-01-08 22:00:00,388.88,51.2,568.16
599,281.46,2023-01-08 21:00:00,371.43,53.72,575.33
600,294.02,2023-01-08 20:00:00,374.89,55.86,586.16
601,296.13,2023-01-08 19:00:00,364.56,58.04,591.61
602,294.02,2023-01-08 18:00:00,364.56,60.72,598.91
603,289.82,2023-01-08 17:00:00,374.89,63.44,602.58
604,273.15,2023-01-08 16:00:00,371.43,66.7,604.42
605,271.09,2023-01-08 15:00:00,385.36,70.51,604.42
606,269.02,2023-01-08 14:00:00,399.53,73.93,600.75
607,269.02,2023-01-08 13:00:00,413.94,78.44,595.26
608,273.15,2023-01-08 12:00:00,424.91,84.11,589.79
609,273.15,2023-01-08 11:00:00,436.01,91.06,575.33
610,275.22,2023-01-08 10:00:00,451.02,99.41,561.03
611,287.72,2023-01-08 09:00:00,458.61,108.68,538.17
612,287.72,2023-01-08 08:00:00,466.27,121.45,520.88
613,287.72,2023-01-08 07:00:00,470.12,131.62,503.86
614,287.72,2023-01-08 06:00:00,473.98,139.5,492.11
615,300.35,2023-01-08 05:00:00,462.43,144.88,487.11
616,302.47,2023-01-08 04:00:00,443.48,145.56,487.11
617,310.97,2023-01-08 03:00:00,399.53,139.5,490.44
618,310.97,2023-01-08 02:00:00,351.0,123.96,492.11
619,328.14,2023-01-08 01:00:00,311.76,117.12,493.78
620,328.14,2023-01-08 00:00:00,296.05,112.26,490.44
621,330.31,2023-01-07 23:00:00,292.96,99.97,478.84
622,328.14,2023-01-07 22:00:00,302.29,88.36,462.49
623,287.72,2023-01-07 21:00:00,311.76,76.92,441.63
624,248.6,2023-01-07 20:00:00,324.59,68.59,411.97
625,234.54,2023-01-07 19:00:00,331.1,64.37,381.79
626,228.57,2023-01-07 18:00:00,331.1,61.17,358.43
627,232.55,2023-01-07 17:00:00,321.36,60.27,348.43
628,240.54,2023-01-07 16:00:00,296.05,64.37,339.96
629,248.6,2023-01-07 15:00:00,254.13,70.51,330.21
630,264.91,2023-01-07 14:00:00,196.92,76.92,319.23
631,273.15,2023-01-07 13:00:00,146.63,83.07,307.08
632,279.38,2023-01-07 12:00:00,131.43,88.9,292.54
633,281.46,2023-01-07 11:00:00,133.55,93.26,278.32
634,277.3,2023-01-07 10:00:00,135.69,96.59,260.72
635,222.64,2023-01-07 09:00:00,137.85,99.97,240.07
636,156.35,2023-01-07 08:00:00,135.69,103.42,219.09
637,96.21,2023-01-07 07:00:00,131.43,108.68,196.84
638,89.8,2023-01-07 06:00:00,125.15,114.68,176.74
639,88.21,2023-01-07 05:00:00,121.05,117.73,159.62
640,88.21,2023-01-07 04:00:00,119.02,118.97,147.09
641,88.21,2023-01-07 03:00:00,119.02,117.73,137.77
642,86.63,2023-01-07 02:00:00,119.02,116.51,134.13
643,83.49,2023-01-07 01:00:00,121.05,114.07,129.64
644,80.38,2023-01-07 00:00:00,115.01,108.09,126.1
645,78.84,2023-01-06 23:00:00,99.63,93.81,122.6
646,78.84,2023-01-06 22:00:00,80.19,75.92,119.16
647,77.3,2023-01-06 21:00:00,70.42,24.28,115.75
648,74.24,2023-01-06 20:00:00,68.85,15.54,113.23
649,75.77,2023-01-06 19:00:00,67.3,14.15,110.74
650,78.84,2023-01-06 18:00:00,65.77,12.18,108.27
651,80.38,2023-01-06 17:00:00,64.25,11.76,106.64
652,44.1,2023-01-06 16:00:00,61.26,10.35,105.83
653,40.11,2023-01-06 15:00:00,54.08,9.02,105.83
654,59.43,2023-01-06 14:00:00,47.33,9.02,105.83
655,69.72,2023-01-06 13:00:00,48.64,9.02,105.83
656,69.72,2023-01-06 12:00:00,48.64,9.02,105.83
657,69.72,2023-01-06 11:00:00,49.98,9.02,105.83
658,69.72,2023-01-06 10:00:00,49.98,8.84,106.64
659,63.79,2023-01-06 09:00:00,75.23,8.48,107.45
660,65.26,2023-01-06 08:00:00,76.87,8.3,108.27
661,65.26,2023-01-06 07:00:00,78.52,8.48,109.09
662,65.26,2023-01-06 06:00:00,76.87,8.48,109.91
663,66.74,2023-01-06 05:00:00,76.87,8.48,109.91
664,65.26,2023-01-06 04:00:00,70.42,8.48,110.74
665,60.88,2023-01-06 03:00:00,65.77,8.48,111.57
666,62.33,2023-01-06 02:00:00,59.79,8.48,112.4
667,66.74,2023-01-06 01:00:00,55.48,8.48,113.23
668,68.23,2023-01-06 00:00:00,55.48,8.48,114.07
669,60.88,2023-01-05 23:00:00,55.48,8.48,114.91
670,60.88,2023-01-05 22:00:00,55.48,8.48,115.75
671,60.88,2023-01-05 21:00:00,52.7,8.48,116.6
672,60.88,2023-01-05 20:00:00,49.98,8.48,118.3
673,60.88,2023-01-05 19:00:00,39.79,8.3,120.01
674,60.88,2023-01-05 18:00:00,38.59,8.48,120.01
675,57.99,2023-01-05 17:00:00,38.59,8.48,120.87
676,59.43,2023-01-05 16:00:00,39.79,8.48,121.74
677,65.26,2023-01-05 15:00:00,38.59,8.48,122.6
678,66.74,2023-01-05 14:00:00,36.25,8.48,123.47
679,63.79,2023-01-05 13:00:00,37.41,8.48,124.35
680,62.33,2023-01-05 12:00:00,38.59,8.48,126.1
681,62.33,2023-01-05 11:00:00,41.0,8.48,126.98
682,66.74,2023-01-05 10:00:00,41.0,8.48,128.75
683,69.72,2023-01-05 09:00:00,39.79,8.3,129.64
684,63.79,2023-01-05 08:00:00,41.0,8.3,130.53
685,60.88,2023-01-05 07:00:00,41.0,8.48,132.32
686,62.33,2023-01-05 06:00:00,43.48,8.48,134.13
687,71.22,2023-01-05 05:00:00,44.75,8.48,135.04
688,69.72,2023-01-05 04:00:00,47.33,8.48,136.86
689,71.22,2023-01-05 03:00:00,49.98,8.48,138.69
690,71.22,2023-01-05 02:00:00,49.98,8.48,139.61
691,71.22,2023-01-05 01:00:00,49.98,8.48,141.46
692,72.73,2023-01-05 00:00:00,51.33,8.48,142.39
693,72.73,2023-01-04 23:00:00,52.7,8.3,143.33
694,74.24,2023-01-04 22:00:00,51.33,8.3,145.2
695,75.77,2023-01-04 21:00:00,51.33,8.48,147.09
696,75.77,2023-01-04 20:00:00,51.33,8.48,149.94
697,75.77,2023-01-04 19:00:00,49.98,8.66,151.85
698,75.77,2023-01-04 18:00:00,49.98,8.66,154.74
699,75.77,2023-01-04 17:00:00,75.23,9.21,157.66
700,75.77,2023-01-04 16:00:00,81.87,9.21,160.6
701,77.3,2023-01-04 15:00:00,75.23,9.21,163.57
702,78.84,2023-01-04 14:00:00,72.01,9.21,165.57
703,81.93,2023-01-04 13:00:00,75.23,9.21,167.57
704,83.49,2023-01-04 12:00:00,78.52,9.21,169.59
705,83.49,2023-01-04 11:00:00,81.87,9.21,173.66
706,83.49,2023-01-04 10:00:00,85.29,9.39,177.77
707,85.06,2023-01-04 09:00:00,87.03,9.21,180.88
708,83.49,2023-01-04 08:00:00,90.55,9.39,184.02
709,83.49,2023-01-04 07:00:00,92.33,9.58,187.19
710,83.49,2023-01-04 06:00:00,92.33,10.35,190.38
711,83.49,2023-01-04 05:00:00,94.13,10.55,192.52
712,83.49,2023-01-04 04:00:00,92.33,10.55,195.75
713,88.21,2023-01-04 03:00:00,92.33,10.55,197.92
714,101.08,2023-01-04 02:00:00,90.55,10.55,200.1
715,107.67,2023-01-04 01:00:00,88.78,10.55,206.71
716,101.08,2023-01-04 00:00:00,94.13,10.55,206.71
717,96.21,2023-01-03 23:00:00,97.78,10.55,211.17
718,96.21,2023-01-03 22:00:00,99.63,10.74,215.68
719,99.45,2023-01-03 21:00:00,97.78,10.74,220.23
720,111.0,2023-01-03 20:00:00,97.78,10.74,224.83
721,114.36,2023-01-03 19:00:00,95.95,10.35,228.3
722,122.85,2023-01-03 18:00:00,95.95,8.3,230.64
723,122.85,2023-01-03 17:00:00,97.78,8.13,232.98
724,122.85,2023-01-03 16:00:00,105.28,8.3,232.98
725,126.28,2023-01-03 15:00:00,113.03,8.66,234.15
726,126.28,2023-01-03 14:00:00,125.15,10.16,234.15
727,126.28,2023-01-03 13:00:00,135.69,11.35,234.15
728,126.28,2023-01-03 12:00:00,146.63,12.18,230.64
729,126.28,2023-01-03 11:00:00,153.39,12.39,222.52
730,126.28,2023-01-03 10:00:00,160.29,12.39,208.94
731,128.01,2023-01-03 09:00:00,167.33,12.39,191.45
732,145.57,2023-01-03 08:00:00,172.11,12.39,170.6
733,150.94,2023-01-03 07:00:00,181.84,12.82,153.78
734,150.94,2023-01-03 06:00:00,189.31,12.82,144.26
735,150.94,2023-01-03 05:00:00,196.92,12.61,137.77
736,150.94,2023-01-03 04:00:00,191.83,12.39,136.86
737,150.94,2023-01-03 03:00:00,174.52,12.18,136.86
738,150.94,2023-01-03 02:00:00,135.69,12.18,136.86
739,150.94,2023-01-03 01:00:00,107.19,12.18,138.69
740,172.86,2023-01-03 00:00:00,92.33,12.18,137.77
741,180.32,2023-01-02 23:00:00,80.19,12.39,139.61
742,178.45,2023-01-02 22:00:00,68.85,12.18,139.61
743,178.45,2023-01-02 21:00:00,64.25,11.55,140.54
744,78.84,2023-01-02 20:00:00,62.74,11.55,140.54
745,78.84,2023-01-02 19:00:00,61.26,11.76,140.54
746,80.38,2023-01-02 18:00:00,59.79,11.76,140.54
747,81.93,2023-01-02 17:00:00,58.34,11.55,140.54
748,72.73,2023-01-02 16:00:00,59.79,11.76,139.61
749,71.22,2023-01-02 15:00:00,59.79,11.97,137.77
750,71.22,2023-01-02 14:00:00,61.26,12.18,138.69
751,71.22,2023-01-02 13:00:00,65.77,12.18,135.95
752,71.22,2023-01-02 12:00:00,68.85,12.39,132.32
753,71.22,2023-01-02 11:00:00,72.01,12.39,129.64
754,71.22,2023-01-02 10:00:00,73.61,12.61,124.35
755,71.22,2023-01-02 09:00:00,75.23,12.82,121.74
756,71.22,2023-01-02 08:00:00,76.87,13.04,119.16
757,71.22,2023-01-02 07:00:00,78.52,13.04,118.3
758,69.72,2023-01-02 06:00:00,76.87,13.04,117.45
759,69.72,2023-01-02 05:00:00,76.87,13.04,117.45
760,69.72,2023-01-02 04:00:00,70.42,12.61,117.45
761,66.74,2023-01-02 03:00:00,65.77,12.39,118.3
762,65.26,2023-01-02 02:00:00,59.79,11.97,118.3
763,65.26,2023-01-02 01:00:00,55.48,11.76,118.3
764,65.26,2023-01-02 00:00:00,55.48,11.76,120.01
765,66.74,2023-01-01 23:00:00,55.48,11.76,120.01
766,71.22,2023-01-01 22:00:00,55.48,11.76,120.87
767,68.23,2023-01-01 21:00:00,52.7,11.76,121.74
768,56.56,2023-01-01 20:00:00,49.98,11.76,121.74
769,55.14,2023-01-01 19:00:00,47.33,11.55,121.74
770,56.56,2023-01-01 18:00:00,47.33,11.55,121.74
771,55.14,2023-01-01 17:00:00,46.03,11.35,121.74
772,56.56,2023-01-01 16:00:00,46.03,11.35,123.47
773,53.73,2023-01-01 15:00:00,46.03,11.35,125.22
774,55.14,2023-01-01 14:00:00,48.64,11.35,126.98
775,55.14,2023-01-01 13:00:00,49.98,11.15,128.75
776,56.56,2023-01-01 12:00:00,51.33,11.55,130.53
777,57.99,2023-01-01 11:00:00,54.08,11.55,132.32
778,60.88,2023-01-01 10:00:00,54.08,11.35,134.13
779,59.43,2023-01-01 09:00:00,52.7,11.35,136.86
780,59.43,2023-01-01 08:00:00,54.08,11.55,138.69
781,59.43,2023-01-01 07:00:00,54.08,11.97,139.61
782,60.88,2023-01-01 06:00:00,54.08,12.18,140.54
783,60.88,2023-01-01 05:00:00,55.48,11.97,141.46
784,66.74,2023-01-01 04:00:00,58.34,11.76,143.33
785,57.99,2023-01-01 03:00:00,59.79,11.55,144.26
786,56.56,2023-01-01 02:00:00,61.26,11.76,145.2
787,56.56,2023-01-01 01:00:00,61.26,11.76,147.09
788,56.56,2023-01-01 00:00:00,62.74,11.55,148.98
789,56.56,2022-12-31 23:00:00,62.74,11.55,150.89
790,56.56,2022-12-31 22:00:00,62.74,10.94,151.85
791,71.22,2022-12-31 21:00:00,64.25,9.77,153.78
792,71.22,2022-12-31 20:00:00,62.74,9.77,153.78
793,71.22,2022-12-31 19:00:00,61.26,11.76,155.71
794,71.22,2022-12-31 18:00:00,61.26,11.76,156.69
795,71.22,2022-12-31 17:00:00,61.26,11.97,156.69
796,71.22,2022-12-31 16:00:00,61.26,11.97,155.71
797,71.22,2022-12-31 15:00:00,64.25,11.76,155.71
798,71.22,2022-12-31 14:00:00,68.85,11.97,155.71
799,71.22,2022-12-31 13:00:00,72.01,12.18,153.78
800,71.22,2022-12-31 12:00:00,73.61,11.97,152.81
801,71.22,2022-12-31 11:00:00,76.87,11.97,149.94
802,71.22,2022-12-31 10:00:00,80.19,11.97,148.03
803,71.22,2022-12-31 09:00:00,81.87,11.97,146.14
804,71.22,2022-12-31 08:00:00,85.29,11.76,146.14
805,71.22,2022-12-31 07:00:00,85.29,11.97,145.2
806,71.22,2022-12-31 06:00:00,83.57,12.18,145.2
807,71.22,2022-12-31 05:00:00,80.19,12.18,144.26
808,71.22,2022-12-31 04:00:00,76.87,12.18,146.14
809,71.22,2022-12-31 03:00:00,72.01,11.97,144.26
810,71.22,2022-12-31 02:00:00,70.42,11.97,142.39
811,71.22,2022-12-31 01:00:00,68.85,11.97,142.39
812,71.22,2022-12-31 00:00:00,68.85,12.18,142.39
813,71.22,2022-12-30 23:00:00,67.3,12.18,141.46
814,71.22,2022-12-30 22:00:00,67.3,12.18,140.54
815,71.22,2022-12-30 21:00:00,65.77,12.39,141.46
816,72.73,2022-12-30 20:00:00,64.25,12.39,142.39
817,72.73,2022-12-30 19:00:00,59.79,12.39,145.2
818,72.73,2022-12-30 18:00:00,55.48,12.61,146.14
819,74.24,2022-12-30 17:00:00,54.08,12.61,148.03
820,75.77,2022-12-30 16:00:00,54.08,12.61,149.94
821,77.3,2022-12-30 15:00:00,52.7,12.82,151.85
822,75.77,2022-12-30 14:00:00,55.48,12.82,153.78
823,72.73,2022-12-30 13:00:00,59.79,13.04,155.71
824,72.73,2022-12-30 12:00:00,61.26,13.04,157.66
825,72.73,2022-12-30 11:00:00,81.87,13.04,158.64
826,74.24,2022-12-30 10:00:00,85.29,13.04,159.62
827,74.24,2022-12-30 09:00:00,87.03,13.04,159.62
828,71.22,2022-12-30 08:00:00,90.55,13.04,157.66
829,72.73,2022-12-30 07:00:00,92.33,13.04,155.71
830,71.22,2022-12-30 06:00:00,94.13,13.26,152.81
831,72.73,2022-12-30 05:00:00,94.13,13.04,148.03
832,74.24,2022-12-30 04:00:00,92.33,13.04,144.26
833,75.77,2022-12-30 03:00:00,92.33,13.26,140.54
834,78.84,2022-12-30 02:00:00,92.33,13.48,140.54
835,83.49,2022-12-30 01:00:00,83.57,13.48,143.33
836,85.06,2022-12-30 00:00:00,83.57,13.48,148.98
837,85.06,2022-12-29 23:00:00,81.87,13.48,153.78
838,88.21,2022-12-29 22:00:00,76.87,13.7,158.64
839,94.6,2022-12-29 21:00:00,65.77,13.93,162.58
840,99.45,2022-12-29 20:00:00,52.7,13.93,166.57
841,99.45,2022-12-29 19:00:00,44.75,14.15,168.58
842,99.45,2022-12-29 18:00:00,43.48,14.15,170.6
843,99.45,2022-12-29 17:00:00,46.03,14.15,171.62
844,101.08,2022-12-29 16:00:00,51.33,14.38,173.66
845,101.08,2022-12-29 15:00:00,59.79,14.38,175.71
846,85.06,2022-12-29 14:00:00,68.85,14.61,177.77
847,59.43,2022-12-29 13:00:00,75.23,14.61,180.88
848,48.17,2022-12-29 12:00:00,78.52,14.61,181.93
849,49.55,2022-12-29 11:00:00,81.87,14.84,184.02
850,49.55,2022-12-29 10:00:00,85.29,14.84,185.07
851,49.55,2022-12-29 09:00:00,87.03,14.84,188.25
852,85.06,2022-12-29 08:00:00,90.55,15.07,190.38
853,85.06,2022-12-29 07:00:00,92.33,15.07,191.45
854,85.06,2022-12-29 06:00:00,94.13,15.31,193.59
855,85.06,2022-12-29 05:00:00,94.13,15.54,195.75
856,85.06,2022-12-29 04:00:00,92.33,15.31,199.01
857,85.06,2022-12-29 03:00:00,92.33,15.31,200.1
858,85.06,2022-12-29 02:00:00,92.33,15.31,204.5
859,88.21,2022-12-29 01:00:00,92.33,15.54,206.71
860,94.6,2022-12-29 00:00:00,92.33,15.78,211.17
861,96.21,2022-12-28 23:00:00,92.33,16.02,214.55
862,96.21,2022-12-28 22:00:00,92.33,16.26,217.95
863,96.21,2022-12-28 21:00:00,90.55,16.5,222.52
864,96.21,2022-12-28 20:00:00,90.55,16.5,225.98
865,96.21,2022-12-28 19:00:00,88.78,16.5,228.3
866,96.21,2022-12-28 18:00:00,90.55,16.75,231.81
867,96.21,2022-12-28 17:00:00,94.13,16.99,234.15
868,96.21,2022-12-28 16:00:00,133.55,17.24,235.33
869,96.21,2022-12-28 15:00:00,137.85,17.49,237.7
870,96.21,2022-12-28 14:00:00,140.02,17.49,240.07
871,96.21,2022-12-28 13:00:00,140.02,17.49,244.86
872,96.21,2022-12-28 12:00:00,140.02,17.74,246.06
873,96.21,2022-12-28 11:00:00,142.21,18.0,249.69
874,104.37,2022-12-28 10:00:00,142.21,18.0,253.34
875,107.67,2022-12-28 09:00:00,144.41,18.0,257.02
876,107.67,2022-12-28 08:00:00,146.63,18.25,260.72
877,114.36,2022-12-28 07:00:00,148.87,18.25,265.7
878,117.74,2022-12-28 06:00:00,151.12,18.51,269.46
879,117.74,2022-12-28 05:00:00,153.39,18.76,273.24
880,117.74,2022-12-28 04:00:00,155.67,18.76,278.32
881,117.74,2022-12-28 03:00:00,157.97,19.02,284.74
882,117.74,2022-12-28 02:00:00,160.29,19.29,288.63
883,119.43,2022-12-28 01:00:00,162.62,19.55,297.79
884,117.74,2022-12-28 00:00:00,164.97,20.08,303.08
885,119.43,2022-12-27 23:00:00,167.33,20.08,311.1
886,119.43,2022-12-27 22:00:00,172.11,20.35,319.23
887,126.28,2022-12-27 21:00:00,176.94,20.35,326.07
888,126.28,2022-12-27 20:00:00,181.84,20.35,334.37
889,126.28,2022-12-27 19:00:00,186.81,20.89,342.77
890,126.28,2022-12-27 18:00:00,191.83,21.44,352.7
891,126.28,2022-12-27 17:00:00,146.63,21.71,362.76
892,126.28,2022-12-27 16:00:00,151.12,21.99,372.95
893,126.28,2022-12-27 15:00:00,155.67,22.27,383.27
894,126.28,2022-12-27 14:00:00,162.62,22.55,395.24
895,126.28,2022-12-27 13:00:00,169.71,22.84,402.8
896,126.28,2022-12-27 12:00:00,179.39,23.41,411.97
897,136.72,2022-12-27 11:00:00,191.83,23.7,416.59
898,136.72,2022-12-27 10:00:00,202.08,23.99,418.13
899,134.97,2022-12-27 09:00:00,215.23,24.28,416.59
