id,Data,Hora,Vazao,Nivel,Chuva
13917,2022-03-10,06:30:00,40.11,751.00,0.00
13918,2022-03-10,06:00:00,37.50,749.00,0.00
13919,2022-03-10,05:30:00,36.22,748.00,0.00
13920,2022-03-10,05:00:00,36.22,748.00,0.00
13921,2022-03-10,04:30:00,36.22,748.00,0.00
13922,2022-03-10,04:00:00,36.22,748.00,0.00
13923,2022-03-10,03:30:00,36.22,748.00,0.00
13924,2022-03-10,03:00:00,36.22,748.00,0.00
13925,2022-03-10,02:30:00,36.22,748.00,0.00
13926,2022-03-10,02:00:00,36.22,748.00,0.00
13927,2022-03-10,01:30:00,36.22,748.00,0.00
13928,2022-03-10,01:00:00,36.22,748.00,0.00
13929,2022-03-10,00:30:00,36.22,748.00,0.00
13930,2022-03-10,00:00:00,36.22,748.00,0.00
13931,2022-03-09,23:30:00,36.22,748.00,0.00
13932,2022-03-09,23:00:00,36.22,748.00,0.00
13933,2022-03-09,22:30:00,36.22,748.00,0.00
13934,2022-03-09,22:00:00,37.50,749.00,0.00
13935,2022-03-09,21:30:00,41.43,752.00,0.00
13936,2022-03-09,21:00:00,44.10,754.00,0.00
13937,2022-03-09,20:30:00,44.10,754.00,0.00
13938,2022-03-09,20:00:00,44.10,754.00,0.00
13939,2022-03-09,19:30:00,44.10,754.00,0.00
13940,2022-03-09,19:00:00,44.10,754.00,0.00
13941,2022-03-09,18:30:00,21.21,726.00,0.00
13942,2022-03-09,18:00:00,14.79,711.00,0.00
13943,2022-03-09,17:30:00,33.67,746.00,0.00
13944,2022-03-09,17:00:00,33.67,746.00,0.00
13945,2022-03-09,16:30:00,33.67,746.00,0.00
13946,2022-03-09,16:00:00,33.67,746.00,0.00
13947,2022-03-09,15:30:00,33.67,746.00,0.00
13948,2022-03-09,15:00:00,38.80,750.00,0.00
13949,2022-03-09,14:30:00,37.50,749.00,0.00
13950,2022-03-09,14:00:00,37.50,749.00,0.00
13951,2022-03-09,13:30:00,37.50,749.00,0.00
13952,2022-03-09,13:00:00,37.50,749.00,0.00
13953,2022-03-09,12:30:00,37.50,749.00,0.00
13954,2022-03-09,12:00:00,37.50,749.00,0.00
13955,2022-03-09,11:30:00,38.80,750.00,0.00
13956,2022-03-09,11:00:00,37.50,749.00,0.00
13957,2022-03-09,10:30:00,38.80,750.00,0.00
13958,2022-03-09,10:00:00,36.22,748.00,0.00
13959,2022-03-09,09:30:00,37.50,749.00,0.00
13960,2022-03-09,09:00:00,37.50,749.00,0.00
13961,2022-03-09,08:30:00,37.50,749.00,0.00
13962,2022-03-09,08:00:00,37.50,749.00,0.00
13963,2022-03-09,07:30:00,36.22,748.00,0.00
13964,2022-03-09,07:00:00,36.22,748.00,0.00
13965,2022-03-09,06:30:00,37.50,749.00,0.00
13966,2022-03-09,06:00:00,37.50,749.00,0.00
13967,2022-03-09,05:30:00,37.50,749.00,0.00
13968,2022-03-09,05:00:00,36.22,748.00,0.00
13969,2022-03-09,04:30:00,36.22,748.00,0.00
13970,2022-03-09,04:00:00,37.50,749.00,0.00
13971,2022-03-09,03:30:00,36.22,748.00,0.00
13972,2022-03-09,03:00:00,36.22,748.00,0.00
13973,2022-03-09,02:30:00,36.22,748.00,0.00
13974,2022-03-09,02:00:00,37.50,749.00,0.00
13975,2022-03-09,01:30:00,37.50,749.00,0.00
13976,2022-03-09,01:00:00,37.50,749.00,0.00
13977,2022-03-09,00:30:00,37.50,749.00,0.00
13978,2022-03-09,00:00:00,37.50,749.00,0.00
13979,2022-03-08,23:30:00,36.22,748.00,0.00
13980,2022-03-08,23:00:00,37.50,749.00,0.00
13981,2022-03-08,22:30:00,36.22,748.00,0.00
13982,2022-03-08,22:00:00,37.50,749.00,0.00
13983,2022-03-08,21:30:00,37.50,749.00,0.00
13984,2022-03-08,21:00:00,37.50,749.00,0.00
13985,2022-03-08,20:30:00,37.50,749.00,0.00
13986,2022-03-08,20:00:00,37.50,749.00,0.00
13987,2022-03-08,19:30:00,37.50,749.00,0.00
13988,2022-03-08,19:00:00,37.50,749.00,0.00
13989,2022-03-08,18:30:00,37.50,749.00,0.00
13990,2022-03-08,18:00:00,37.50,749.00,0.00
13991,2022-03-08,17:30:00,37.50,749.00,0.00
13992,2022-03-08,17:00:00,37.50,749.00,0.00
13993,2022-03-08,16:30:00,37.50,749.00,0.00
13994,2022-03-08,16:00:00,37.50,749.00,0.00
13995,2022-03-08,15:30:00,37.50,749.00,0.00
13996,2022-03-08,15:00:00,37.50,749.00,0.00
13997,2022-03-08,14:30:00,37.50,749.00,0.00
13998,2022-03-08,14:00:00,41.43,752.00,0.00
13999,2022-03-08,13:30:00,41.43,752.00,0.00
14000,2022-03-08,13:00:00,41.43,752.00,0.00
14001,2022-03-08,12:30:00,41.43,752.00,0.00
14002,2022-03-08,12:00:00,41.43,752.00,0.00
14003,2022-03-08,11:30:00,41.43,752.00,0.00
14004,2022-03-08,11:00:00,41.43,752.00,0.00
14005,2022-03-08,10:30:00,41.43,752.00,0.00
14006,2022-03-08,10:00:00,41.43,752.00,0.00
14007,2022-03-08,09:30:00,41.43,752.00,0.00
14008,2022-03-08,09:00:00,40.11,751.00,0.00
14009,2022-03-08,08:30:00,37.50,749.00,0.00
14010,2022-03-08,08:00:00,37.50,749.00,0.00
14011,2022-03-08,07:30:00,37.50,749.00,0.00
14012,2022-03-08,07:00:00,31.18,744.00,0.00
14013,2022-03-08,06:30:00,31.18,744.00,0.00
14014,2022-03-08,06:00:00,31.18,744.00,0.00
14015,2022-03-08,05:30:00,31.18,744.00,0.00
14016,2022-03-08,05:00:00,31.18,744.00,0.00
14017,2022-03-08,04:30:00,31.18,744.00,0.00
14018,2022-03-08,04:00:00,31.18,744.00,0.00
14019,2022-03-08,03:30:00,33.67,746.00,0.00
14020,2022-03-08,03:00:00,34.94,747.00,0.00
14021,2022-03-08,02:30:00,34.94,747.00,0.00
14022,2022-03-08,02:00:00,37.50,749.00,0.00
14023,2022-03-08,01:30:00,37.50,749.00,0.00
14024,2022-03-08,01:00:00,36.22,748.00,0.00
14025,2022-03-08,00:30:00,40.11,751.00,0.00
14026,2022-03-08,00:00:00,41.43,752.00,0.00
14027,2022-03-07,23:30:00,41.43,752.00,0.00
14028,2022-03-07,23:00:00,40.11,751.00,0.00
14029,2022-03-07,22:30:00,41.43,752.00,0.00
14030,2022-03-07,22:00:00,41.43,752.00,0.00
14031,2022-03-07,21:30:00,41.43,752.00,0.00
14032,2022-03-07,21:00:00,41.43,752.00,0.00
14033,2022-03-07,20:30:00,41.43,752.00,0.00
14034,2022-03-07,20:00:00,41.43,752.00,0.00
14035,2022-03-07,19:30:00,41.43,752.00,0.00
14036,2022-03-07,19:00:00,42.76,753.00,0.00
14037,2022-03-07,18:30:00,41.43,752.00,0.00
14038,2022-03-07,18:00:00,41.43,752.00,0.00
14039,2022-03-07,17:30:00,41.43,752.00,0.00
14040,2022-03-07,17:00:00,41.43,752.00,0.00
14041,2022-03-07,16:30:00,41.43,752.00,0.00
14042,2022-03-07,16:00:00,41.43,752.00,0.00
14043,2022-03-07,15:30:00,41.43,752.00,0.00
14044,2022-03-07,15:00:00,42.76,753.00,0.00
14045,2022-03-07,14:30:00,42.76,753.00,0.00
14046,2022-03-07,14:00:00,42.76,753.00,0.00
14047,2022-03-07,13:30:00,42.76,753.00,0.00
14048,2022-03-07,13:00:00,42.76,753.00,0.00
14049,2022-03-07,12:30:00,44.10,754.00,0.00
14050,2022-03-07,12:00:00,44.10,754.00,0.00
14051,2022-03-07,11:30:00,44.10,754.00,0.00
14052,2022-03-07,11:00:00,42.76,753.00,0.00
14053,2022-03-07,10:30:00,44.10,754.00,0.00
14054,2022-03-07,10:00:00,42.76,753.00,0.00
14055,2022-03-07,09:30:00,44.10,754.00,0.00
14056,2022-03-07,09:00:00,42.76,753.00,0.00
14057,2022-03-07,08:30:00,42.76,753.00,0.00
14058,2022-03-07,08:00:00,42.76,753.00,0.00
14059,2022-03-07,07:30:00,42.76,753.00,0.00
14060,2022-03-07,07:00:00,42.76,753.00,0.00
14061,2022-03-07,06:30:00,42.76,753.00,0.00
14062,2022-03-07,06:00:00,42.76,753.00,0.00
14063,2022-03-07,05:30:00,42.76,753.00,0.00
14064,2022-03-07,05:00:00,42.76,753.00,0.00
14065,2022-03-07,04:30:00,42.76,753.00,0.00
14066,2022-03-07,04:00:00,42.76,753.00,0.00
14067,2022-03-07,03:30:00,42.76,753.00,0.00
14068,2022-03-07,03:00:00,42.76,753.00,0.00
14069,2022-03-07,02:30:00,42.76,753.00,0.00
14070,2022-03-07,02:00:00,42.76,753.00,0.00
14071,2022-03-07,01:30:00,42.76,753.00,0.00
14072,2022-03-07,01:00:00,42.76,753.00,0.00
14073,2022-03-07,00:30:00,42.76,753.00,0.00
14074,2022-03-07,00:00:00,42.76,753.00,0.00
14075,2022-03-06,23:30:00,42.76,753.00,0.00
14076,2022-03-06,23:00:00,42.76,753.00,0.00
14077,2022-03-06,22:30:00,42.76,753.00,0.00
14078,2022-03-06,22:00:00,42.76,753.00,0.00
14079,2022-03-06,21:30:00,42.76,753.00,0.00
14080,2022-03-06,21:00:00,42.76,753.00,0.00
14081,2022-03-06,20:30:00,42.76,753.00,0.00
14082,2022-03-06,20:00:00,42.76,753.00,0.00
14083,2022-03-06,19:30:00,42.76,753.00,0.00
14084,2022-03-06,19:00:00,42.76,753.00,0.00
14085,2022-03-06,18:30:00,44.10,754.00,0.00
14086,2022-03-06,18:00:00,44.10,754.00,0.00
14087,2022-03-06,17:30:00,44.10,754.00,0.00
14088,2022-03-06,17:00:00,44.10,754.00,0.00
14089,2022-03-06,16:30:00,44.10,754.00,0.00
14090,2022-03-06,16:00:00,44.10,754.00,0.00
14091,2022-03-06,15:30:00,44.10,754.00,0.00
14092,2022-03-06,15:00:00,45.45,755.00,0.00
14093,2022-03-06,14:30:00,44.10,754.00,0.00
14094,2022-03-06,14:00:00,45.45,755.00,0.00
14095,2022-03-06,13:30:00,45.45,755.00,0.00
14096,2022-03-06,13:00:00,44.10,754.00,0.00
14097,2022-03-06,12:00:00,40.11,751.00,0.00
14098,2022-03-06,11:30:00,40.11,751.00,0.00
14099,2022-03-06,11:00:00,40.11,751.00,0.00
14100,2022-03-06,10:30:00,40.11,751.00,0.00
14101,2022-03-06,09:00:00,41.43,752.00,0.00
14102,2022-03-06,08:30:00,41.43,752.00,0.00
14103,2022-03-06,08:00:00,41.43,752.00,0.00
14104,2022-03-06,07:30:00,41.43,752.00,0.00
14105,2022-03-06,07:00:00,41.43,752.00,0.00
14106,2022-03-06,06:30:00,41.43,752.00,0.00
14107,2022-03-06,06:00:00,41.43,752.00,0.00
14108,2022-03-06,05:30:00,41.43,752.00,0.00
14109,2022-03-06,05:00:00,48.17,757.00,0.00
14110,2022-03-06,04:30:00,48.17,757.00,0.00
14111,2022-03-06,04:00:00,48.17,757.00,0.00
14112,2022-03-06,03:30:00,48.17,757.00,0.00
14113,2022-03-06,03:00:00,45.45,755.00,0.00
14114,2022-03-06,02:30:00,45.45,755.00,0.00
14115,2022-03-06,02:00:00,45.45,755.00,0.00
14116,2022-03-06,01:30:00,45.45,755.00,0.00
14117,2022-03-06,01:00:00,45.45,755.00,0.00
14118,2022-03-06,00:30:00,45.45,755.00,0.00
14119,2022-03-06,00:00:00,45.45,755.00,0.00
14120,2022-03-05,23:30:00,44.10,754.00,0.00
14121,2022-03-05,23:00:00,45.45,755.00,0.00
14122,2022-03-05,22:30:00,44.10,754.00,0.00
14123,2022-03-05,22:00:00,44.10,754.00,0.00
14124,2022-03-05,21:30:00,45.45,755.00,0.00
14125,2022-03-05,21:00:00,44.10,754.00,0.00
14126,2022-03-05,20:30:00,44.10,754.00,0.00
14127,2022-03-05,20:00:00,44.10,754.00,0.00
14128,2022-03-05,19:30:00,44.10,754.00,0.00
14129,2022-03-05,19:00:00,45.45,755.00,0.00
14130,2022-03-05,18:30:00,45.45,755.00,0.00
14131,2022-03-05,18:00:00,45.45,755.00,0.00
14132,2022-03-05,17:30:00,45.45,755.00,0.00
14133,2022-03-05,17:00:00,45.45,755.00,0.00
14134,2022-03-05,16:30:00,45.45,755.00,0.00
14135,2022-03-05,16:00:00,45.45,755.00,0.00
14136,2022-03-05,15:30:00,45.45,755.00,0.00
14137,2022-03-05,15:00:00,46.80,756.00,0.00
14138,2022-03-05,14:30:00,45.45,755.00,0.00
14139,2022-03-05,14:00:00,45.45,755.00,0.00
14140,2022-03-05,13:30:00,45.45,755.00,0.00
14141,2022-03-05,13:00:00,45.45,755.00,0.00
14142,2022-03-05,12:30:00,45.45,755.00,0.00
14143,2022-03-05,12:00:00,45.45,755.00,0.00
14144,2022-03-05,11:30:00,45.45,755.00,0.00
14145,2022-03-05,11:00:00,46.80,756.00,0.00
14146,2022-03-05,10:30:00,45.45,755.00,0.00
14147,2022-03-05,10:00:00,45.45,755.00,0.00
14148,2022-03-05,09:30:00,45.45,755.00,0.00
14149,2022-03-05,09:00:00,45.45,755.00,0.00
14150,2022-03-05,08:30:00,46.80,756.00,0.00
14151,2022-03-05,08:00:00,45.45,755.00,0.00
14152,2022-03-05,07:30:00,45.45,755.00,0.00
14153,2022-03-05,07:00:00,46.80,756.00,0.00
14154,2022-03-05,06:30:00,46.80,756.00,0.00
14155,2022-03-05,06:00:00,45.45,755.00,0.00
14156,2022-03-05,05:30:00,46.80,756.00,0.00
14157,2022-03-05,05:00:00,46.80,756.00,0.00
14158,2022-03-05,04:30:00,46.80,756.00,0.00
14159,2022-03-05,04:00:00,46.80,756.00,0.00
14160,2022-03-05,03:30:00,46.80,756.00,0.00
14161,2022-03-05,03:00:00,48.17,757.00,0.00
14162,2022-03-05,02:30:00,46.80,756.00,0.00
14163,2022-03-05,02:00:00,48.17,757.00,0.00
14164,2022-03-05,01:30:00,48.17,757.00,0.00
14165,2022-03-05,01:00:00,49.55,758.00,0.00
14166,2022-03-05,00:30:00,50.93,759.00,0.00
14167,2022-03-05,00:00:00,50.93,759.00,0.00
14168,2022-03-04,23:30:00,52.33,760.00,0.00
14169,2022-03-04,23:00:00,53.73,761.00,0.00
14170,2022-03-04,22:30:00,53.73,761.00,0.00
14171,2022-03-04,22:00:00,53.73,761.00,0.00
14172,2022-03-04,21:30:00,53.73,761.00,0.00
14173,2022-03-04,21:00:00,53.73,761.00,0.00
14174,2022-03-04,20:30:00,53.73,761.00,0.00
14175,2022-03-04,20:00:00,52.33,760.00,0.00
14176,2022-03-04,19:30:00,49.55,758.00,0.00
14177,2022-03-04,19:00:00,46.80,756.00,0.00
14178,2022-03-04,18:30:00,45.45,755.00,0.00
14179,2022-03-04,18:00:00,45.45,755.00,0.00
14180,2022-03-04,17:30:00,44.10,754.00,0.00
14181,2022-03-04,17:00:00,45.45,755.00,0.00
14182,2022-03-04,16:30:00,44.10,754.00,0.00
14183,2022-03-04,16:00:00,45.45,755.00,0.00
14184,2022-03-04,15:30:00,45.45,755.00,0.00
14185,2022-03-04,15:00:00,45.45,755.00,0.00
14186,2022-03-04,14:30:00,45.45,755.00,0.00
14187,2022-03-04,14:00:00,45.45,755.00,0.00
14188,2022-03-04,13:30:00,45.45,755.00,0.00
14189,2022-03-04,13:00:00,45.45,755.00,0.00
14190,2022-03-04,12:30:00,45.45,755.00,0.00
14191,2022-03-04,12:00:00,45.45,755.00,0.00
14192,2022-03-04,11:30:00,45.45,755.00,0.00
14193,2022-03-04,11:00:00,45.45,755.00,0.00
14194,2022-03-04,10:30:00,46.80,756.00,0.00
14195,2022-03-04,10:00:00,45.45,755.00,0.00
14196,2022-03-04,09:30:00,45.45,755.00,0.00
14197,2022-03-04,09:00:00,45.45,755.00,0.00
14198,2022-03-04,08:30:00,45.45,755.00,0.00
14199,2022-03-04,08:00:00,45.45,755.00,0.00
14200,2022-03-04,07:30:00,45.45,755.00,0.00
14201,2022-03-04,07:00:00,45.45,755.00,0.00
14202,2022-03-04,06:30:00,45.45,755.00,0.00
14203,2022-03-04,06:00:00,45.45,755.00,0.00
14204,2022-03-04,05:30:00,45.45,755.00,0.00
14205,2022-03-04,05:00:00,46.80,756.00,0.00
14206,2022-03-04,04:30:00,48.17,757.00,0.00
14207,2022-03-04,04:00:00,49.55,758.00,0.00
14208,2022-03-04,03:30:00,50.93,759.00,0.00
14209,2022-03-04,03:00:00,53.73,761.00,0.00
14210,2022-03-04,02:30:00,56.56,763.00,0.00
14211,2022-03-04,02:00:00,56.56,763.00,0.00
14212,2022-03-04,01:30:00,56.56,763.00,0.00
14213,2022-03-04,01:00:00,56.56,763.00,0.00
14214,2022-03-04,00:30:00,56.56,763.00,0.00
14215,2022-03-04,00:00:00,56.56,763.00,0.00
14216,2022-03-03,23:30:00,57.99,764.00,0.00
14217,2022-03-03,23:00:00,59.43,765.00,0.00
14218,2022-03-03,22:30:00,60.88,766.00,0.00
14219,2022-03-03,22:00:00,60.88,766.00,0.00
14220,2022-03-03,21:30:00,60.88,766.00,0.00
14221,2022-03-03,21:00:00,60.88,766.00,0.00
14222,2022-03-03,20:30:00,59.43,765.00,0.00
14223,2022-03-03,20:00:00,57.99,764.00,0.00
14224,2022-03-03,19:30:00,53.73,761.00,0.00
14225,2022-03-03,19:00:00,46.80,756.00,0.00
14226,2022-03-03,18:30:00,45.45,755.00,0.00
14227,2022-03-03,18:00:00,45.45,755.00,0.00
14228,2022-03-03,17:30:00,46.80,756.00,0.00
14229,2022-03-03,17:00:00,45.45,755.00,0.00
14230,2022-03-03,16:30:00,46.80,756.00,0.00
14231,2022-03-03,16:00:00,48.17,757.00,0.00
14232,2022-03-03,15:30:00,48.17,757.00,0.00
14233,2022-03-03,15:00:00,48.17,757.00,0.00
14234,2022-03-03,14:30:00,48.17,757.00,0.00
14235,2022-03-03,14:00:00,49.55,758.00,0.00
14236,2022-03-03,13:30:00,49.55,758.00,0.00
14237,2022-03-03,13:00:00,49.55,758.00,0.00
14238,2022-03-03,12:30:00,50.93,759.00,0.00
14239,2022-03-03,12:00:00,52.33,760.00,0.00
14240,2022-03-03,11:30:00,55.14,762.00,0.00
14241,2022-03-03,11:00:00,56.56,763.00,0.00
14242,2022-03-03,10:30:00,57.99,764.00,0.00
14243,2022-03-03,10:00:00,57.99,764.00,0.00
14244,2022-03-03,09:30:00,56.56,763.00,0.00
14245,2022-03-03,09:00:00,56.56,763.00,0.00
14246,2022-03-03,08:30:00,55.14,762.00,0.00
14247,2022-03-03,08:00:00,50.93,759.00,0.00
14248,2022-03-03,07:30:00,46.80,756.00,0.00
14249,2022-03-03,07:00:00,46.80,756.00,0.00
14250,2022-03-03,06:30:00,48.17,757.00,0.00
14251,2022-03-03,06:00:00,48.17,757.00,0.00
14252,2022-03-03,05:30:00,49.55,758.00,0.00
14253,2022-03-03,05:00:00,52.33,760.00,0.00
14254,2022-03-03,04:30:00,52.33,760.00,0.00
14255,2022-03-03,04:00:00,53.73,761.00,0.00
14256,2022-03-03,03:30:00,53.73,761.00,0.00
14257,2022-03-03,03:00:00,53.73,761.00,0.00
14258,2022-03-03,02:30:00,53.73,761.00,0.00
14259,2022-03-03,02:00:00,53.73,761.00,0.00
14260,2022-03-03,01:30:00,53.73,761.00,0.00
14261,2022-03-03,01:00:00,53.73,761.00,0.00
14262,2022-03-03,00:30:00,53.73,761.00,0.00
14263,2022-03-03,00:00:00,55.14,762.00,0.00
14264,2022-03-02,23:30:00,56.56,763.00,0.00
14265,2022-03-02,23:00:00,57.99,764.00,0.00
14266,2022-03-02,22:30:00,56.56,763.00,0.00
14267,2022-03-02,22:00:00,57.99,764.00,0.00
14268,2022-03-02,21:30:00,57.99,764.00,0.00
14269,2022-03-02,21:00:00,57.99,764.00,0.00
14270,2022-03-02,20:30:00,57.99,764.00,0.00
14271,2022-03-02,20:00:00,57.99,764.00,0.00
14272,2022-03-02,19:30:00,57.99,764.00,0.00
14273,2022-03-02,19:00:00,57.99,764.00,0.00
14274,2022-03-02,18:30:00,59.43,765.00,0.00
14275,2022-03-02,18:00:00,57.99,764.00,0.00
14276,2022-03-02,17:30:00,57.99,764.00,0.00
14277,2022-03-02,17:00:00,57.99,764.00,0.00
14278,2022-03-02,16:30:00,59.43,765.00,0.00
14279,2022-03-02,16:00:00,57.99,764.00,0.00
14280,2022-03-02,15:30:00,57.99,764.00,0.00
14281,2022-03-02,15:00:00,57.99,764.00,0.00
14282,2022-03-02,14:30:00,59.43,765.00,0.00
14283,2022-03-02,14:00:00,57.99,764.00,0.00
14284,2022-03-02,13:30:00,59.43,765.00,0.00
14285,2022-03-02,13:00:00,57.99,764.00,0.00
14286,2022-03-02,12:30:00,60.88,766.00,0.00
14287,2022-03-02,12:00:00,60.88,766.00,0.00
14288,2022-03-02,11:30:00,60.88,766.00,0.00
14289,2022-03-02,11:00:00,60.88,766.00,0.00
14290,2022-03-02,10:30:00,62.33,767.00,0.00
14291,2022-03-02,10:00:00,62.33,767.00,0.00
14292,2022-03-02,09:30:00,62.33,767.00,0.00
14293,2022-03-02,09:00:00,60.88,766.00,0.00
14294,2022-03-02,08:30:00,62.33,767.00,0.00
14295,2022-03-02,08:00:00,62.33,767.00,0.00
14296,2022-03-02,07:30:00,60.88,766.00,0.00
14297,2022-03-02,07:00:00,60.88,766.00,0.00
14298,2022-03-02,06:30:00,62.33,767.00,0.00
14299,2022-03-02,06:00:00,60.88,766.00,0.00
14300,2022-03-02,05:30:00,60.88,766.00,0.00
14301,2022-03-02,05:00:00,60.88,766.00,0.00
14302,2022-03-02,04:30:00,60.88,766.00,0.00
14303,2022-03-02,04:00:00,60.88,766.00,0.00
14304,2022-03-02,03:30:00,60.88,766.00,0.00
14305,2022-03-02,03:00:00,60.88,766.00,0.00
14306,2022-03-02,02:30:00,60.88,766.00,0.00
14307,2022-03-02,02:00:00,60.88,766.00,0.00
14308,2022-03-02,01:30:00,62.33,767.00,0.00
14309,2022-03-02,01:00:00,60.88,766.00,0.00
14310,2022-03-02,00:30:00,62.33,767.00,0.00
14311,2022-03-02,00:00:00,60.88,766.00,0.00
14312,2022-03-01,23:30:00,60.88,766.00,0.00
14313,2022-03-01,23:00:00,62.33,767.00,0.00
14314,2022-03-01,22:30:00,62.33,767.00,0.00
14315,2022-03-01,22:00:00,62.33,767.00,0.00
14316,2022-03-01,21:30:00,62.33,767.00,0.00
14317,2022-03-01,21:00:00,62.33,767.00,0.00
14318,2022-03-01,20:30:00,62.33,767.00,0.00
14319,2022-03-01,20:00:00,63.79,768.00,0.00
14320,2022-03-01,19:30:00,63.79,768.00,0.00
14321,2022-03-01,19:00:00,63.79,768.00,0.00
14322,2022-03-01,18:30:00,62.33,767.00,0.00
14323,2022-03-01,18:00:00,63.79,768.00,0.00
14324,2022-03-01,17:30:00,65.26,769.00,0.00
14325,2022-03-01,17:00:00,63.79,768.00,0.00
14326,2022-03-01,16:30:00,66.74,770.00,0.00
14327,2022-03-01,16:00:00,68.23,771.00,0.00
14328,2022-03-01,15:30:00,68.23,771.00,0.00
14329,2022-03-01,15:00:00,68.23,771.00,0.00
14330,2022-03-01,14:30:00,68.23,771.00,0.00
14331,2022-03-01,14:00:00,68.23,771.00,0.00
14332,2022-03-01,13:30:00,68.23,771.00,0.00
14333,2022-03-01,13:00:00,69.72,772.00,0.00
14334,2022-03-01,12:30:00,68.23,771.00,0.00
14335,2022-03-01,12:00:00,68.23,771.00,0.00
14336,2022-03-01,11:30:00,68.23,771.00,0.00
14337,2022-03-01,11:00:00,68.23,771.00,0.00
14338,2022-03-01,10:30:00,68.23,771.00,0.00
14339,2022-03-01,10:00:00,68.23,771.00,0.00
14340,2022-03-01,09:30:00,66.74,770.00,0.00
14341,2022-03-01,09:00:00,68.23,771.00,0.00
14342,2022-03-01,08:30:00,66.74,770.00,0.00
14343,2022-03-01,08:00:00,66.74,770.00,0.00
14344,2022-03-01,07:30:00,66.74,770.00,0.00
14345,2022-03-01,07:00:00,66.74,770.00,0.00
14346,2022-03-01,06:30:00,66.74,770.00,0.00
14347,2022-03-01,06:00:00,66.74,770.00,0.00
14348,2022-03-01,05:30:00,66.74,770.00,0.00
14349,2022-03-01,05:00:00,66.74,770.00,0.00
14350,2022-03-01,04:30:00,68.23,771.00,0.00
14351,2022-03-01,04:00:00,71.22,773.00,0.00
14352,2022-03-01,03:30:00,74.24,775.00,0.00
14353,2022-03-01,03:00:00,75.77,776.00,0.00
14354,2022-03-01,02:30:00,75.77,776.00,0.00
14355,2022-03-01,02:00:00,75.77,776.00,0.00
14356,2022-03-01,01:30:00,77.30,777.00,0.00
14357,2022-03-01,01:00:00,77.30,777.00,0.00
14358,2022-03-01,00:30:00,78.84,778.00,0.00
14359,2022-03-01,00:00:00,77.30,777.00,0.00
14360,2022-02-28,23:30:00,78.84,778.00,0.00
14361,2022-02-28,23:00:00,78.84,778.00,0.00
14362,2022-02-28,22:30:00,78.84,778.00,0.00
14363,2022-02-28,22:00:00,80.38,779.00,0.00
14364,2022-02-28,21:30:00,85.06,782.00,0.00
14365,2022-02-28,21:00:00,85.06,782.00,0.00
14366,2022-02-28,20:30:00,85.06,782.00,0.00
14367,2022-02-28,20:00:00,86.63,783.00,0.00
14368,2022-02-28,19:30:00,85.06,782.00,0.00
14369,2022-02-28,19:00:00,86.63,783.00,0.00
14370,2022-02-28,18:30:00,86.63,783.00,0.00
14371,2022-02-28,18:00:00,86.63,783.00,0.00
14372,2022-02-28,17:30:00,86.63,783.00,0.00
14373,2022-02-28,17:00:00,86.63,783.00,0.00
14374,2022-02-28,16:30:00,88.21,784.00,0.00
14375,2022-02-28,16:00:00,86.63,783.00,0.00
14376,2022-02-28,15:30:00,86.63,783.00,0.00
14377,2022-02-28,15:00:00,86.63,783.00,0.00
14378,2022-02-28,14:30:00,86.63,783.00,0.00
14379,2022-02-28,14:00:00,86.63,783.00,0.00
14380,2022-02-28,13:30:00,86.63,783.00,0.00
14381,2022-02-28,13:00:00,85.06,782.00,0.00
14382,2022-02-28,12:30:00,86.63,783.00,0.00
14383,2022-02-28,12:00:00,86.63,783.00,0.00
14384,2022-02-28,11:30:00,85.06,782.00,0.00
14385,2022-02-28,11:00:00,86.63,783.00,0.00
14386,2022-02-28,10:30:00,85.06,782.00,0.00
14387,2022-02-28,10:00:00,86.63,783.00,0.00
14388,2022-02-28,09:30:00,85.06,782.00,0.00
14389,2022-02-28,09:00:00,85.06,782.00,0.00
14390,2022-02-28,08:30:00,85.06,782.00,0.00
14391,2022-02-28,08:00:00,85.06,782.00,0.00
14392,2022-02-28,07:30:00,85.06,782.00,0.00
14393,2022-02-28,07:00:00,85.06,782.00,0.00
14394,2022-02-28,06:30:00,85.06,782.00,0.00
14395,2022-02-28,06:00:00,85.06,782.00,0.00
14396,2022-02-28,05:30:00,85.06,782.00,0.00
14397,2022-02-28,05:00:00,85.06,782.00,0.00
14398,2022-02-28,04:30:00,85.06,782.00,0.00
14399,2022-02-28,04:00:00,85.06,782.00,0.00
14400,2022-02-28,03:30:00,85.06,782.00,0.00
14401,2022-02-28,03:00:00,83.49,781.00,0.00
14402,2022-02-28,02:30:00,72.73,774.00,0.00
14403,2022-02-28,02:00:00,69.72,772.00,0.00
14404,2022-02-28,01:30:00,68.23,771.00,0.00
14405,2022-02-28,01:00:00,69.72,772.00,0.00
14406,2022-02-28,00:30:00,68.23,771.00,0.00
14407,2022-02-28,00:00:00,68.23,771.00,0.00
14408,2022-02-27,23:30:00,68.23,771.00,0.00
14409,2022-02-27,23:00:00,68.23,771.00,0.00
14410,2022-02-27,22:30:00,68.23,771.00,0.00
14411,2022-02-27,22:00:00,69.72,772.00,0.00
14412,2022-02-27,21:30:00,68.23,771.00,0.00
14413,2022-02-27,21:00:00,68.23,771.00,0.00
14414,2022-02-27,20:30:00,68.23,771.00,0.00
14415,2022-02-27,20:00:00,69.72,772.00,0.00
